probability,start_symbol,end_symbol0,end_symbol1,end_symbol2,end_symbol3,end_symbol4,end_symbol5,end_symbol6,end_symbol7,end_symbol8,end_symbols
6.828269033799931e-05,subst,faszyzmu,nan,nan,nan,nan,nan,nan,nan,nan,"('faszyzmu',)"
6.828269033799931e-05,subst,nazizmu,nan,nan,nan,nan,nan,nan,nan,nan,"('nazizmu',)"
6.828269033799931e-05,subst,artykule,nan,nan,nan,nan,nan,nan,nan,nan,"('artykule',)"
0.0003551136363636364,fin,rozbieramy,nan,nan,nan,nan,nan,nan,nan,nan,"('rozbieramy',)"
0.00039952057530962844,adj,czwarty,nan,nan,nan,nan,nan,nan,nan,nan,"('czwarty',)"
0.00013656538067599862,subst,piec,nan,nan,nan,nan,nan,nan,nan,nan,"('piec',)"
6.828269033799931e-05,subst,płac,nan,nan,nan,nan,nan,nan,nan,nan,"('płac',)"
6.828269033799931e-05,subst,Kogoś,nan,nan,nan,nan,nan,nan,nan,nan,"('Kogoś',)"
0.0003551136363636364,fin,cechuje,nan,nan,nan,nan,nan,nan,nan,nan,"('cechuje',)"
6.828269033799931e-05,subst,głupota,nan,nan,nan,nan,nan,nan,nan,nan,"('głupota',)"
6.828269033799931e-05,subst,Coś,nan,nan,nan,nan,nan,nan,nan,nan,"('Coś',)"
6.828269033799931e-05,subst,dowodem,nan,nan,nan,nan,nan,nan,nan,nan,"('dowodem',)"
0.00019976028765481422,adj,czyjejś,nan,nan,nan,nan,nan,nan,nan,nan,"('czyjejś',)"
6.828269033799931e-05,subst,głupoty,nan,nan,nan,nan,nan,nan,nan,nan,"('głupoty',)"
6.828269033799931e-05,subst,funkcjonariusza,nan,nan,nan,nan,nan,nan,nan,nan,"('funkcjonariusza',)"
6.828269033799931e-05,subst,pudło,nan,nan,nan,nan,nan,nan,nan,nan,"('pudło',)"
6.828269033799931e-05,subst,płytami,nan,nan,nan,nan,nan,nan,nan,nan,"('płytami',)"
0.00019976028765481422,adj,kompaktowymi,nan,nan,nan,nan,nan,nan,nan,nan,"('kompaktowymi',)"
6.828269033799931e-05,subst,hologramów,nan,nan,nan,nan,nan,nan,nan,nan,"('hologramów',)"
6.828269033799931e-05,subst,bankach,nan,nan,nan,nan,nan,nan,nan,nan,"('bankach',)"
6.828269033799931e-05,subst,ministerstwach,nan,nan,nan,nan,nan,nan,nan,nan,"('ministerstwach',)"
6.828269033799931e-05,subst,sejmie,nan,nan,nan,nan,nan,nan,nan,nan,"('sejmie',)"
0.0003551136363636364,fin,Utrzymuje,nan,nan,nan,nan,nan,nan,nan,nan,"('Utrzymuje',)"
6.828269033799931e-05,subst,znajomymi,nan,nan,nan,nan,nan,nan,nan,nan,"('znajomymi',)"
6.828269033799931e-05,subst,profil,nan,nan,nan,nan,nan,nan,nan,nan,"('profil',)"
0.00039952057530962844,adj,dzisiejsi,nan,nan,nan,nan,nan,nan,nan,nan,"('dzisiejsi',)"
0.0003551136363636364,fin,buntują,nan,nan,nan,nan,nan,nan,nan,nan,"('buntują',)"
0.0007102272727272727,fin,spotykam,nan,nan,nan,nan,nan,nan,nan,nan,"('spotykam',)"
0.00020484807101399795,subst,gruncie,nan,nan,nan,nan,nan,nan,nan,nan,"('gruncie',)"
0.00019976028765481422,adj,zawodowym,nan,nan,nan,nan,nan,nan,nan,nan,"('zawodowym',)"
0.0003006614552014432,praet,znudziło,nan,nan,nan,nan,nan,nan,nan,nan,"('znudziło',)"
0.0016137708445400753,adv,Wracając,nan,nan,nan,nan,nan,nan,nan,nan,"('Wracając',)"
6.828269033799931e-05,subst,wiadomości,nan,nan,nan,nan,nan,nan,nan,nan,"('wiadomości',)"
6.828269033799931e-05,subst,Ringów,nan,nan,nan,nan,nan,nan,nan,nan,"('Ringów',)"
0.0003006614552014432,praet,zapanował,nan,nan,nan,nan,nan,nan,nan,nan,"('zapanował',)"
6.828269033799931e-05,subst,warkot,nan,nan,nan,nan,nan,nan,nan,nan,"('warkot',)"
6.828269033799931e-05,subst,motorów,nan,nan,nan,nan,nan,nan,nan,nan,"('motorów',)"
6.828269033799931e-05,subst,głosy,nan,nan,nan,nan,nan,nan,nan,nan,"('głosy',)"
0.005988023952095809,pact,dobiegające,nan,nan,nan,nan,nan,nan,nan,nan,"('dobiegające',)"
0.0003006614552014432,praet,zdawały,nan,nan,nan,nan,nan,nan,nan,nan,"('zdawały',)"
0.00019976028765481422,adj,straszne,nan,nan,nan,nan,nan,nan,nan,nan,"('straszne',)"
0.00019976028765481422,adj,odległe,nan,nan,nan,nan,nan,nan,nan,nan,"('odległe',)"
0.0003006614552014432,praet,działało,nan,nan,nan,nan,nan,nan,nan,nan,"('działało',)"
0.0003006614552014432,praet,Wydawał,nan,nan,nan,nan,nan,nan,nan,nan,"('Wydawał',)"
6.828269033799931e-05,subst,Berta,nan,nan,nan,nan,nan,nan,nan,nan,"('Berta',)"
0.0003006614552014432,praet,podsunęła,nan,nan,nan,nan,nan,nan,nan,nan,"('podsunęła',)"
6.828269033799931e-05,subst,mężczyźnie,nan,nan,nan,nan,nan,nan,nan,nan,"('mężczyźnie',)"
0.0003006614552014432,praet,oświadczyła,nan,nan,nan,nan,nan,nan,nan,nan,"('oświadczyła',)"
0.0003551136363636364,fin,przyniesie,nan,nan,nan,nan,nan,nan,nan,nan,"('przyniesie',)"
6.828269033799931e-05,subst,zjedzenia,nan,nan,nan,nan,nan,nan,nan,nan,"('zjedzenia',)"
6.828269033799931e-05,subst,tekstu,nan,nan,nan,nan,nan,nan,nan,nan,"('tekstu',)"
6.828269033799931e-05,subst,kredensie,nan,nan,nan,nan,nan,nan,nan,nan,"('kredensie',)"
0.001893939393939394,ppas,przypięte,nan,nan,nan,nan,nan,nan,nan,nan,"('przypięte',)"
0.00013656538067599862,subst,kartki,nan,nan,nan,nan,nan,nan,nan,nan,"('kartki',)"
6.828269033799931e-05,subst,dialogami,nan,nan,nan,nan,nan,nan,nan,nan,"('dialogami',)"
6.828269033799931e-05,subst,Aktor,nan,nan,nan,nan,nan,nan,nan,nan,"('Aktor',)"
0.0003551136363636364,fin,mamrocze,nan,nan,nan,nan,nan,nan,nan,nan,"('mamrocze',)"
0.0005379236148466917,adv,niewyraźnie,nan,nan,nan,nan,nan,nan,nan,nan,"('niewyraźnie',)"
6.828269033799931e-05,subst,nosem,nan,nan,nan,nan,nan,nan,nan,nan,"('nosem',)"
6.828269033799931e-05,subst,mikrofon,nan,nan,nan,nan,nan,nan,nan,nan,"('mikrofon',)"
6.828269033799931e-05,subst,widz,nan,nan,nan,nan,nan,nan,nan,nan,"('widz',)"
0.0012106537530266344,inf,oszukać,nan,nan,nan,nan,nan,nan,nan,nan,"('oszukać',)"
6.828269033799931e-05,subst,widza,nan,nan,nan,nan,nan,nan,nan,nan,"('widza',)"
0.0005379236148466917,adv,nazbyt,nan,nan,nan,nan,nan,nan,nan,nan,"('nazbyt',)"
0.0005379236148466917,adv,trywialnie,nan,nan,nan,nan,nan,nan,nan,nan,"('trywialnie',)"
6.828269033799931e-05,subst,trzydziestolecie,nan,nan,nan,nan,nan,nan,nan,nan,"('trzydziestolecie',)"
0.0003006614552014432,praet,dokonała,nan,nan,nan,nan,nan,nan,nan,nan,"('dokonała',)"
6.828269033799931e-05,subst,integracja,nan,nan,nan,nan,nan,nan,nan,nan,"('integracja',)"
6.828269033799931e-05,subst,oboje,nan,nan,nan,nan,nan,nan,nan,nan,"('oboje',)"
6.828269033799931e-05,subst,Cezarem,nan,nan,nan,nan,nan,nan,nan,nan,"('Cezarem',)"
0.0012106537530266344,inf,obrazić,nan,nan,nan,nan,nan,nan,nan,nan,"('obrazić',)"
0.0006013229104028864,praet,zapytała,nan,nan,nan,nan,nan,nan,nan,nan,"('zapytała',)"
6.828269033799931e-05,subst,Natalia,nan,nan,nan,nan,nan,nan,nan,nan,"('Natalia',)"
0.0003006614552014432,praet,spoważniała,nan,nan,nan,nan,nan,nan,nan,nan,"('spoważniała',)"
0.0005379236148466917,adv,Łatwiej,nan,nan,nan,nan,nan,nan,nan,nan,"('Łatwiej',)"
0.0003551136363636364,fin,dojdziemy,nan,nan,nan,nan,nan,nan,nan,nan,"('dojdziemy',)"
0.0003551136363636364,fin,Posmarujesz,nan,nan,nan,nan,nan,nan,nan,nan,"('Posmarujesz',)"
0.0003551136363636364,fin,pojedziesz,nan,nan,nan,nan,nan,nan,nan,nan,"('pojedziesz',)"
0.0003551136363636364,fin,Przesyłamy,nan,nan,nan,nan,nan,nan,nan,nan,"('Przesyłamy',)"
6.828269033799931e-05,subst,podziękowania,nan,nan,nan,nan,nan,nan,nan,nan,"('podziękowania',)"
3.868471953578336e-05,fno,fno,fpt,modpart,fno,nan,nan,nan,nan,nan,"(fno, fpt, modpart, fno)"
0.00019976028765481422,adj,świąteczne,nan,nan,nan,nan,nan,nan,nan,nan,"('świąteczne',)"
6.828269033799931e-05,subst,Roku,nan,nan,nan,nan,nan,nan,nan,nan,"('Roku',)"
6.828269033799931e-05,subst,faktu,nan,nan,nan,nan,nan,nan,nan,nan,"('faktu',)"
6.828269033799931e-05,subst,ewenement,nan,nan,nan,nan,nan,nan,nan,nan,"('ewenement',)"
0.00013656538067599862,subst,misję,nan,nan,nan,nan,nan,nan,nan,nan,"('misję',)"
0.00013656538067599862,subst,Lepper,nan,nan,nan,nan,nan,nan,nan,nan,"('Lepper',)"
0.00020484807101399795,subst,wojska,nan,nan,nan,nan,nan,nan,nan,nan,"('wojska',)"
6.828269033799931e-05,subst,Partia,nan,nan,nan,nan,nan,nan,nan,nan,"('Partia',)"
6.828269033799931e-05,subst,buntu,nan,nan,nan,nan,nan,nan,nan,nan,"('buntu',)"
0.00013656538067599862,subst,Andrzeja,nan,nan,nan,nan,nan,nan,nan,nan,"('Andrzeja',)"
6.828269033799931e-05,subst,Leppera,nan,nan,nan,nan,nan,nan,nan,nan,"('Leppera',)"
6.828269033799931e-05,subst,uczestnictwo,nan,nan,nan,nan,nan,nan,nan,nan,"('uczestnictwo',)"
6.828269033799931e-05,subst,Melnox,nan,nan,nan,nan,nan,nan,nan,nan,"('Melnox',)"
0.0003551136363636364,fin,zagra,nan,nan,nan,nan,nan,nan,nan,nan,"('zagra',)"
6.828269033799931e-05,subst,Wisłą,nan,nan,nan,nan,nan,nan,nan,nan,"('Wisłą',)"
0.0003006614552014432,praet,Uniemożliwiła,nan,nan,nan,nan,nan,nan,nan,nan,"('Uniemożliwiła',)"
0.00019976028765481422,adj,ofensywna,nan,nan,nan,nan,nan,nan,nan,nan,"('ofensywna',)"
6.828269033799931e-05,subst,Raftera,nan,nan,nan,nan,nan,nan,nan,nan,"('Raftera',)"
6.828269033799931e-05,subst,Brazylijczyk,nan,nan,nan,nan,nan,nan,nan,nan,"('Brazylijczyk',)"
0.00019976028765481422,adj,dwukrotny,nan,nan,nan,nan,nan,nan,nan,nan,"('dwukrotny',)"
0.00019976028765481422,adj,wielkoszlemowego,nan,nan,nan,nan,nan,nan,nan,nan,"('wielkoszlemowego',)"
6.828269033799931e-05,subst,Roland,nan,nan,nan,nan,nan,nan,nan,nan,"('Roland',)"
6.828269033799931e-05,subst,Garros,nan,nan,nan,nan,nan,nan,nan,nan,"('Garros',)"
0.0003006614552014432,praet,podkreślał,nan,nan,nan,nan,nan,nan,nan,nan,"('podkreślał',)"
6.828269033799931e-05,subst,spotkaniem,nan,nan,nan,nan,nan,nan,nan,nan,"('spotkaniem',)"
0.00019976028765481422,adj,najważniejszym,nan,nan,nan,nan,nan,nan,nan,nan,"('najważniejszym',)"
0.00019976028765481422,adj,piątkowej,nan,nan,nan,nan,nan,nan,nan,nan,"('piątkowej',)"
0.00013656538067599862,subst,potyczki,nan,nan,nan,nan,nan,nan,nan,nan,"('potyczki',)"
0.00019976028765481422,adj,skuteczna,nan,nan,nan,nan,nan,nan,nan,nan,"('skuteczna',)"
6.828269033799931e-05,subst,serwisie,nan,nan,nan,nan,nan,nan,nan,nan,"('serwisie',)"
6.828269033799931e-05,subst,złoty,nan,nan,nan,nan,nan,nan,nan,nan,"('złoty',)"
0.0003006614552014432,praet,osłabł,nan,nan,nan,nan,nan,nan,nan,nan,"('osłabł',)"
6.828269033799931e-05,subst,Złotówka,nan,nan,nan,nan,nan,nan,nan,nan,"('Złotówka',)"
6.828269033799931e-05,subst,Kosmonauci,nan,nan,nan,nan,nan,nan,nan,nan,"('Kosmonauci',)"
0.0003006614552014432,praet,przechodzili,nan,nan,nan,nan,nan,nan,nan,nan,"('przechodzili',)"
6.828269033799931e-05,subst,procedura,nan,nan,nan,nan,nan,nan,nan,nan,"('procedura',)"
0.00019976028765481422,adj,długa,nan,nan,nan,nan,nan,nan,nan,nan,"('długa',)"
0.0010758472296933835,adv,niezbyt,nan,nan,nan,nan,nan,nan,nan,nan,"('niezbyt',)"
0.00019976028765481422,adj,przyjemna,nan,nan,nan,nan,nan,nan,nan,nan,"('przyjemna',)"
0.0003480682213713888,qub,I,nan,nan,nan,nan,nan,nan,nan,nan,"('I',)"
6.828269033799931e-05,subst,Gagarin,nan,nan,nan,nan,nan,nan,nan,nan,"('Gagarin',)"
0.0003006614552014432,praet,zniósł,nan,nan,nan,nan,nan,nan,nan,nan,"('zniósł',)"
0.00019976028765481422,adj,stoickim,nan,nan,nan,nan,nan,nan,nan,nan,"('stoickim',)"
6.828269033799931e-05,subst,spokojem,nan,nan,nan,nan,nan,nan,nan,nan,"('spokojem',)"
6.828269033799931e-05,subst,Urodzajność,nan,nan,nan,nan,nan,nan,nan,nan,"('Urodzajność',)"
0.0003551136363636364,fin,zawdzięcza,nan,nan,nan,nan,nan,nan,nan,nan,"('zawdzięcza',)"
6.828269033799931e-05,subst,Podole,nan,nan,nan,nan,nan,nan,nan,nan,"('Podole',)"
0.00019976028765481422,adj,czarnoziemnej,nan,nan,nan,nan,nan,nan,nan,nan,"('czarnoziemnej',)"
6.828269033799931e-05,subst,glebie,nan,nan,nan,nan,nan,nan,nan,nan,"('glebie',)"
6.828269033799931e-05,subst,miąższość,nan,nan,nan,nan,nan,nan,nan,nan,"('miąższość',)"
0.00019976028765481422,adj,imponująca,nan,nan,nan,nan,nan,nan,nan,nan,"('imponująca',)"
6.828269033799931e-05,subst,Podolu,nan,nan,nan,nan,nan,nan,nan,nan,"('Podolu',)"
0.00039952057530962844,adj,górnym,nan,nan,nan,nan,nan,nan,nan,nan,"('górnym',)"
6.828269033799931e-05,subst,gleba,nan,nan,nan,nan,nan,nan,nan,nan,"('gleba',)"
0.00019976028765481422,adj,tłusta,nan,nan,nan,nan,nan,nan,nan,nan,"('tłusta',)"
0.00019976028765481422,adj,ciężka,nan,nan,nan,nan,nan,nan,nan,nan,"('ciężka',)"
0.00013656538067599862,subst,medycyny,nan,nan,nan,nan,nan,nan,nan,nan,"('medycyny',)"
0.0003551136363636364,fin,alarmują,nan,nan,nan,nan,nan,nan,nan,nan,"('alarmują',)"
0.00019976028765481422,adj,dyplomowy,nan,nan,nan,nan,nan,nan,nan,nan,"('dyplomowy',)"
6.828269033799931e-05,subst,kryteriów,nan,nan,nan,nan,nan,nan,nan,nan,"('kryteriów',)"
6.828269033799931e-05,subst,wyjaśnienia,nan,nan,nan,nan,nan,nan,nan,nan,"('wyjaśnienia',)"
0.0003551136363636364,fin,nalicza,nan,nan,nan,nan,nan,nan,nan,nan,"('nalicza',)"
6.828269033799931e-05,subst,mandaty,nan,nan,nan,nan,nan,nan,nan,nan,"('mandaty',)"
0.00202020202020202,num,381,nan,nan,nan,nan,nan,nan,nan,nan,"('381',)"
0.0012106537530266344,inf,Myć,nan,nan,nan,nan,nan,nan,nan,nan,"('Myć',)"
0.0003006614552014432,praet,służyli,nan,nan,nan,nan,nan,nan,nan,nan,"('służyli',)"
6.828269033799931e-05,subst,synowie,nan,nan,nan,nan,nan,nan,nan,nan,"('synowie',)"
6.828269033799931e-05,subst,śmiałków,nan,nan,nan,nan,nan,nan,nan,nan,"('śmiałków',)"
0.00015705983979896342,fpt,formaprzym,spójnik,nan,nan,nan,nan,nan,nan,nan,"(formaprzym, spójnik)"
0.0003006614552014432,praet,odcisnął,nan,nan,nan,nan,nan,nan,nan,nan,"('odcisnął',)"
6.828269033799931e-05,subst,piętna,nan,nan,nan,nan,nan,nan,nan,nan,"('piętna',)"
0.0003006614552014432,praet,Walczył,nan,nan,nan,nan,nan,nan,nan,nan,"('Walczył',)"
0.0012106537530266344,inf,zesłać,nan,nan,nan,nan,nan,nan,nan,nan,"('zesłać',)"
0.0003551136363636364,fin,zestarzeje,nan,nan,nan,nan,nan,nan,nan,nan,"('zestarzeje',)"
0.006024096385542169,brev,Prof,nan,nan,nan,nan,nan,nan,nan,nan,"('Prof',)"
6.828269033799931e-05,subst,Di,nan,nan,nan,nan,nan,nan,nan,nan,"('Di',)"
6.828269033799931e-05,subst,Pazma,nan,nan,nan,nan,nan,nan,nan,nan,"('Pazma',)"
0.00019976028765481422,adj,straszliwe,nan,nan,nan,nan,nan,nan,nan,nan,"('straszliwe',)"
0.0024630541871921183,ger,zwiedzania,nan,nan,nan,nan,nan,nan,nan,nan,"('zwiedzania',)"
0.00019976028765481422,adj,wonny,nan,nan,nan,nan,nan,nan,nan,nan,"('wonny',)"
0.0024630541871921183,ger,uchyleniu,nan,nan,nan,nan,nan,nan,nan,nan,"('uchyleniu',)"
6.828269033799931e-05,subst,wieka,nan,nan,nan,nan,nan,nan,nan,nan,"('wieka',)"
6.828269033799931e-05,subst,skrzynki,nan,nan,nan,nan,nan,nan,nan,nan,"('skrzynki',)"
6.828269033799931e-05,subst,Iveronie,nan,nan,nan,nan,nan,nan,nan,nan,"('Iveronie',)"
6.828269033799931e-05,subst,gablotach,nan,nan,nan,nan,nan,nan,nan,nan,"('gablotach',)"
0.001893939393939394,ppas,stłoczone,nan,nan,nan,nan,nan,nan,nan,nan,"('stłoczone',)"
6.828269033799931e-05,subst,relikwie,nan,nan,nan,nan,nan,nan,nan,nan,"('relikwie',)"
0.0003006614552014432,praet,podniosł,nan,nan,nan,nan,nan,nan,nan,nan,"('podniosł',)"
0.0003006614552014432,praet,Wahał,nan,nan,nan,nan,nan,nan,nan,nan,"('Wahał',)"
0.0003006614552014432,praet,Popatrzyła,nan,nan,nan,nan,nan,nan,nan,nan,"('Popatrzyła',)"
6.828269033799931e-05,subst,kciuk,nan,nan,nan,nan,nan,nan,nan,nan,"('kciuk',)"
0.0003551136363636364,fin,wyjaśnimy,nan,nan,nan,nan,nan,nan,nan,nan,"('wyjaśnimy',)"
6.828269033799931e-05,subst,Towar,nan,nan,nan,nan,nan,nan,nan,nan,"('Towar',)"
6.828269033799931e-05,subst,ciężarówek,nan,nan,nan,nan,nan,nan,nan,nan,"('ciężarówek',)"
0.0006013229104028864,praet,pochodził,nan,nan,nan,nan,nan,nan,nan,nan,"('pochodził',)"
6.828269033799931e-05,subst,Belgii,nan,nan,nan,nan,nan,nan,nan,nan,"('Belgii',)"
6.828269033799931e-05,subst,Hiszpanii,nan,nan,nan,nan,nan,nan,nan,nan,"('Hiszpanii',)"
6.828269033799931e-05,subst,Holandii,nan,nan,nan,nan,nan,nan,nan,nan,"('Holandii',)"
0.00019976028765481422,adj,1912,nan,nan,nan,nan,nan,nan,nan,nan,"('1912',)"
6.828269033799931e-05,subst,Olga,nan,nan,nan,nan,nan,nan,nan,nan,"('Olga',)"
0.005988023952095809,pact,przygotowującą,nan,nan,nan,nan,nan,nan,nan,nan,"('przygotowującą',)"
6.828269033799931e-05,subst,nieobecność,nan,nan,nan,nan,nan,nan,nan,nan,"('nieobecność',)"
6.828269033799931e-05,subst,wystawą,nan,nan,nan,nan,nan,nan,nan,nan,"('wystawą',)"
0.0003006614552014432,praet,zasięgnęła,nan,nan,nan,nan,nan,nan,nan,nan,"('zasięgnęła',)"
6.828269033799931e-05,subst,Sainsèrea,nan,nan,nan,nan,nan,nan,nan,nan,"('Sainsèrea',)"
6.828269033799931e-05,subst,La,nan,nan,nan,nan,nan,nan,nan,nan,"('La',)"
6.828269033799931e-05,subst,Famille,nan,nan,nan,nan,nan,nan,nan,nan,"('Famille',)"
6.828269033799931e-05,subst,Richet,nan,nan,nan,nan,nan,nan,nan,nan,"('Richet',)"
0.001893939393939394,ppas,zaprezentowana,nan,nan,nan,nan,nan,nan,nan,nan,"('zaprezentowana',)"
6.828269033799931e-05,subst,Edynburgu,nan,nan,nan,nan,nan,nan,nan,nan,"('Edynburgu',)"
0.006666666666666667,pred,Brak,nan,nan,nan,nan,nan,nan,nan,nan,"('Brak',)"
0.0003551136363636364,fin,Wiecie,nan,nan,nan,nan,nan,nan,nan,nan,"('Wiecie',)"
0.0003551136363636364,fin,odzywa,nan,nan,nan,nan,nan,nan,nan,nan,"('odzywa',)"
0.00019976028765481422,adj,wesolutki,nan,nan,nan,nan,nan,nan,nan,nan,"('wesolutki',)"
0.00019976028765481422,adj,chętny,nan,nan,nan,nan,nan,nan,nan,nan,"('chętny',)"
0.0024630541871921183,ger,spędzania,nan,nan,nan,nan,nan,nan,nan,nan,"('spędzania',)"
6.828269033799931e-05,subst,kolacji,nan,nan,nan,nan,nan,nan,nan,nan,"('kolacji',)"
0.01,impt,Chodź,nan,nan,nan,nan,nan,nan,nan,nan,"('Chodź',)"
0.0003551136363636364,fin,zrobimy,nan,nan,nan,nan,nan,nan,nan,nan,"('zrobimy',)"
0.00019976028765481422,adj,dobrego,nan,nan,nan,nan,nan,nan,nan,nan,"('dobrego',)"
0.0009019843656043296,praet,kupił,nan,nan,nan,nan,nan,nan,nan,nan,"('kupił',)"
0.00019976028765481422,adj,hiszpańskie,nan,nan,nan,nan,nan,nan,nan,nan,"('hiszpańskie',)"
0.0003551136363636364,fin,lubisz,nan,nan,nan,nan,nan,nan,nan,nan,"('lubisz',)"
0.0003551136363636364,fin,wypijemy,nan,nan,nan,nan,nan,nan,nan,nan,"('wypijemy',)"
0.0003551136363636364,fin,zauważa,nan,nan,nan,nan,nan,nan,nan,nan,"('zauważa',)"
6.828269033799931e-05,subst,fryzurę,nan,nan,nan,nan,nan,nan,nan,nan,"('fryzurę',)"
6.828269033799931e-05,subst,mamą,nan,nan,nan,nan,nan,nan,nan,nan,"('mamą',)"
6.828269033799931e-05,subst,flankach,nan,nan,nan,nan,nan,nan,nan,nan,"('flankach',)"
0.00019976028765481422,adj,najwrażliwszych,nan,nan,nan,nan,nan,nan,nan,nan,"('najwrażliwszych',)"
6.828269033799931e-05,subst,murze,nan,nan,nan,nan,nan,nan,nan,nan,"('murze',)"
0.0012106537530266344,inf,wystawić,nan,nan,nan,nan,nan,nan,nan,nan,"('wystawić',)"
6.828269033799931e-05,subst,bastiony,nan,nan,nan,nan,nan,nan,nan,nan,"('bastiony',)"
6.828269033799931e-05,subst,artylerię,nan,nan,nan,nan,nan,nan,nan,nan,"('artylerię',)"
0.01,impt,Spróbuj,nan,nan,nan,nan,nan,nan,nan,nan,"('Spróbuj',)"
0.002421307506053269,inf,wynająć,nan,nan,nan,nan,nan,nan,nan,nan,"('wynająć',)"
6.828269033799931e-05,subst,maga,nan,nan,nan,nan,nan,nan,nan,nan,"('maga',)"
6.828269033799931e-05,subst,taran,nan,nan,nan,nan,nan,nan,nan,nan,"('taran',)"
6.828269033799931e-05,subst,czar,nan,nan,nan,nan,nan,nan,nan,nan,"('czar',)"
6.828269033799931e-05,subst,impotencji,nan,nan,nan,nan,nan,nan,nan,nan,"('impotencji',)"
0.01,impt,Utwórz,nan,nan,nan,nan,nan,nan,nan,nan,"('Utwórz',)"
0.0003480682213713888,qub,chociaż,nan,nan,nan,nan,nan,nan,nan,nan,"('chociaż',)"
0.00019976028765481422,adj,szybkich,nan,nan,nan,nan,nan,nan,nan,nan,"('szybkich',)"
0.00039952057530962844,adj,dywersyjnych,nan,nan,nan,nan,nan,nan,nan,nan,"('dywersyjnych',)"
6.828269033799931e-05,subst,bierność,nan,nan,nan,nan,nan,nan,nan,nan,"('bierność',)"
0.00019976028765481422,adj,najgorszą,nan,nan,nan,nan,nan,nan,nan,nan,"('najgorszą',)"
0.00019976028765481422,adj,możliwych,nan,nan,nan,nan,nan,nan,nan,nan,"('możliwych',)"
0.00019976028765481422,adj,nieszczęsnego,nan,nan,nan,nan,nan,nan,nan,nan,"('nieszczęsnego',)"
6.828269033799931e-05,subst,Sowinie,nan,nan,nan,nan,nan,nan,nan,nan,"('Sowinie',)"
6.828269033799931e-05,subst,Jasła,nan,nan,nan,nan,nan,nan,nan,nan,"('Jasła',)"
0.00019976028765481422,adj,Jedna,nan,nan,nan,nan,nan,nan,nan,nan,"('Jedna',)"
0.0003006614552014432,praet,zatruło,nan,nan,nan,nan,nan,nan,nan,nan,"('zatruło',)"
6.828269033799931e-05,subst,alkoholem,nan,nan,nan,nan,nan,nan,nan,nan,"('alkoholem',)"
0.00019976028765481422,adj,niewiadomego,nan,nan,nan,nan,nan,nan,nan,nan,"('niewiadomego',)"
6.828269033799931e-05,subst,pochodzenia,nan,nan,nan,nan,nan,nan,nan,nan,"('pochodzenia',)"
0.00019976028765481422,adj,zwykłym,nan,nan,nan,nan,nan,nan,nan,nan,"('zwykłym',)"
6.828269033799931e-05,subst,figurantem,nan,nan,nan,nan,nan,nan,nan,nan,"('figurantem',)"
6.828269033799931e-05,subst,marionetką,nan,nan,nan,nan,nan,nan,nan,nan,"('marionetką',)"
0.00013656538067599862,subst,Andrew,nan,nan,nan,nan,nan,nan,nan,nan,"('Andrew',)"
0.0003006614552014432,praet,wytłumaczył,nan,nan,nan,nan,nan,nan,nan,nan,"('wytłumaczył',)"
0.00019976028765481422,adj,przetargowe,nan,nan,nan,nan,nan,nan,nan,nan,"('przetargowe',)"
0.0003006614552014432,praet,oprotestowała,nan,nan,nan,nan,nan,nan,nan,nan,"('oprotestowała',)"
0.00019976028765481422,adj,szczecińska,nan,nan,nan,nan,nan,nan,nan,nan,"('szczecińska',)"
6.828269033799931e-05,subst,spółka,nan,nan,nan,nan,nan,nan,nan,nan,"('spółka',)"
6.828269033799931e-05,subst,MD,nan,nan,nan,nan,nan,nan,nan,nan,"('MD',)"
0.0007102272727272727,fin,orientuję,nan,nan,nan,nan,nan,nan,nan,nan,"('orientuję',)"
6.828269033799931e-05,subst,Lucjan,nan,nan,nan,nan,nan,nan,nan,nan,"('Lucjan',)"
0.0003551136363636364,fin,Otwierają,nan,nan,nan,nan,nan,nan,nan,nan,"('Otwierają',)"
6.828269033799931e-05,subst,pazerności,nan,nan,nan,nan,nan,nan,nan,nan,"('pazerności',)"
6.828269033799931e-05,subst,zgnilizna,nan,nan,nan,nan,nan,nan,nan,nan,"('zgnilizna',)"
0.00019976028765481422,adj,zaraźliwa,nan,nan,nan,nan,nan,nan,nan,nan,"('zaraźliwa',)"
0.0005379236148466917,adv,Przygryzając,nan,nan,nan,nan,nan,nan,nan,nan,"('Przygryzając',)"
0.00013656538067599862,subst,wargi,nan,nan,nan,nan,nan,nan,nan,nan,"('wargi',)"
0.00019976028765481422,adj,bezsilnej,nan,nan,nan,nan,nan,nan,nan,nan,"('bezsilnej',)"
6.828269033799931e-05,subst,Chmura,nan,nan,nan,nan,nan,nan,nan,nan,"('Chmura',)"
0.0003006614552014432,praet,wołał,nan,nan,nan,nan,nan,nan,nan,nan,"('wołał',)"
0.00019976028765481422,adj,Komputerowy,nan,nan,nan,nan,nan,nan,nan,nan,"('Komputerowy',)"
6.828269033799931e-05,subst,montaż,nan,nan,nan,nan,nan,nan,nan,nan,"('montaż',)"
6.828269033799931e-05,subst,grafiki,nan,nan,nan,nan,nan,nan,nan,nan,"('grafiki',)"
6.828269033799931e-05,subst,domeną,nan,nan,nan,nan,nan,nan,nan,nan,"('domeną',)"
0.001893939393939394,ppas,zastrzeżoną,nan,nan,nan,nan,nan,nan,nan,nan,"('zastrzeżoną',)"
